timestamp,src_ip,dst_ip,protocol,attack_type,severity,confidence,status
2026-06-04 12:01:05,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45494.8271, threshold: 5.7983)"
2026-06-04 12:01:06,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50408.0388, threshold: 5.7983)"
2026-06-04 12:01:06,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50407.3044, threshold: 5.7983)"
2026-06-04 12:01:06,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50408.0278, threshold: 5.7983)"
2026-06-04 12:01:06,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50445.1211, threshold: 5.7983)"
2026-06-04 12:01:06,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50407.2934, threshold: 5.7983)"
2026-06-04 12:01:06,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50407.2934, threshold: 5.7983)"
2026-06-04 12:01:08,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50407.2793, threshold: 5.7983)"
2026-06-04 12:01:08,71.18.46.227,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50407.2793, threshold: 5.7983)"
2026-06-04 12:01:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:09,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:09,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:11,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:11,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:14,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:14,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:14,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:15,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:15,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 59595.1170, threshold: 5.7983)"
2026-06-04 12:01:16,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 59594.6999, threshold: 5.7983)"
2026-06-04 12:01:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58651.7527, threshold: 5.7983)"
2026-06-04 12:01:16,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58651.0212, threshold: 5.7983)"
2026-06-04 12:01:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58651.7433, threshold: 5.7983)"
2026-06-04 12:01:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58683.6261, threshold: 5.7983)"
2026-06-04 12:01:16,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:16,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58651.0118, threshold: 5.7983)"
2026-06-04 12:01:17,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58650.9997, threshold: 5.7983)"
2026-06-04 12:01:17,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58650.9997, threshold: 5.7983)"
2026-06-04 12:01:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50685.1370, threshold: 5.7983)"
2026-06-04 12:01:17,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50684.7721, threshold: 5.7983)"
2026-06-04 12:01:17,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7525, threshold: 5.7983)"
2026-06-04 12:01:17,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:18,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.0217, threshold: 5.7983)"
2026-06-04 12:01:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7431, threshold: 5.7983)"
2026-06-04 12:01:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58689.6227, threshold: 5.7983)"
2026-06-04 12:01:20,155.102.150.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60492.5569, threshold: 5.7983)"
2026-06-04 12:01:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60481.6789, threshold: 5.7983)"
2026-06-04 12:01:20,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.8067, threshold: 5.7983)"
2026-06-04 12:01:20,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.4846, threshold: 5.7983)"
2026-06-04 12:01:20,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7431, threshold: 5.7983)"
2026-06-04 12:01:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:21,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:21,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7431, threshold: 5.7983)"
2026-06-04 12:01:21,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.0123, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45804.1512, threshold: 5.7983)"
2026-06-04 12:01:22,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:22,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 45803.8235, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7521, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7431, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.0206, threshold: 5.7983)"
2026-06-04 12:01:23,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7426, threshold: 5.7983)"
2026-06-04 12:01:23,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58705.6135, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.0123, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.0123, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58689.8010, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.5655, threshold: 5.7983)"
2026-06-04 12:01:23,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.0428, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7426, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7742, threshold: 5.7983)"
2026-06-04 12:01:22,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7426, threshold: 5.7983)"
2026-06-04 12:01:22,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.0112, threshold: 5.7983)"
2026-06-04 12:01:23,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58673.7426, threshold: 5.7983)"
2026-06-04 12:01:23,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58657.7431, threshold: 5.7983)"
2026-06-04 12:01:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50540.1374, threshold: 5.7983)"
2026-06-04 12:01:24,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50539.7735, threshold: 5.7983)"
2026-06-04 12:01:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:24,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50616.0304, threshold: 5.7983)"
2026-06-04 12:01:24,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:24,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2962, threshold: 5.7983)"
2026-06-04 12:01:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50616.0194, threshold: 5.7983)"
2026-06-04 12:01:25,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50652.9605, threshold: 5.7983)"
2026-06-04 12:01:25,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2852, threshold: 5.7983)"
2026-06-04 12:01:25,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2852, threshold: 5.7983)"
2026-06-04 12:01:25,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:25,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50634.7470, threshold: 5.7983)"
2026-06-04 12:01:26,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.7715, threshold: 5.7983)"
2026-06-04 12:01:26,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.3219, threshold: 5.7983)"
2026-06-04 12:01:26,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2852, threshold: 5.7983)"
2026-06-04 12:01:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50616.0194, threshold: 5.7983)"
2026-06-04 12:01:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50616.0561, threshold: 5.7983)"
2026-06-04 12:01:26,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50616.0195, threshold: 5.7983)"
2026-06-04 12:01:26,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2712, threshold: 5.7983)"
2026-06-04 12:01:26,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50615.2712, threshold: 5.7983)"
2026-06-04 12:01:28,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:28,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:31,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:31,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:31,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:33,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60481.6789, threshold: 5.7983)"
2026-06-04 12:01:33,155.102.150.21,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60480.9479, threshold: 5.7983)"
2026-06-04 12:01:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:33,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:34,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:34,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42199.6841, threshold: 5.7983)"
2026-06-04 12:01:34,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42199.6841, threshold: 5.7983)"
2026-06-04 12:01:34,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42223.0250, threshold: 5.7983)"
2026-06-04 12:01:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4214, threshold: 5.7983)"
2026-06-04 12:01:34,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42223.0250, threshold: 5.7983)"
2026-06-04 12:01:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4214, threshold: 5.7983)"
2026-06-04 12:01:34,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42229.5117, threshold: 5.7983)"
2026-06-04 12:01:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4214, threshold: 5.7983)"
2026-06-04 12:01:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42220.3056, threshold: 5.7983)"
2026-06-04 12:01:35,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42228.8757, threshold: 5.7983)"
2026-06-04 12:01:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4214, threshold: 5.7983)"
2026-06-04 12:01:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4654, threshold: 5.7983)"
2026-06-04 12:01:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4215, threshold: 5.7983)"
2026-06-04 12:01:35,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42199.7281, threshold: 5.7983)"
2026-06-04 12:01:35,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4046, threshold: 5.7983)"
2026-06-04 12:01:36,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42199.6841, threshold: 5.7983)"
2026-06-04 12:01:36,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42200.4046, threshold: 5.7983)"
2026-06-04 12:01:36,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:36,71.18.222.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42199.6673, threshold: 5.7983)"
2026-06-04 12:01:38,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:38,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:40,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:41,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:43,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:43,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:43,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41436.1667, threshold: 5.7983)"
2026-06-04 12:01:44,8.8.8.8,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 41435.8797, threshold: 5.7983)"
2026-06-04 12:01:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33297.0847, threshold: 5.7983)"
2026-06-04 12:01:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:44,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3411, threshold: 5.7983)"
2026-06-04 12:01:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33297.0680, threshold: 5.7983)"
2026-06-04 12:01:44,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33353.1966, threshold: 5.7983)"
2026-06-04 12:01:44,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:44,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3244, threshold: 5.7983)"
2026-06-04 12:01:45,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3244, threshold: 5.7983)"
2026-06-04 12:01:47,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33325.9017, threshold: 5.7983)"
2026-06-04 12:01:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33297.0937, threshold: 5.7983)"
2026-06-04 12:01:47,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3031, threshold: 5.7983)"
2026-06-04 12:01:47,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3031, threshold: 5.7983)"
2026-06-04 12:01:47,71.18.46.241,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33296.3031, threshold: 5.7983)"
2026-06-04 12:01:47,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:47,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:49,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
2026-06-04 12:01:50,23.210.73.236,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48089.3925, threshold: 5.7983)"
2026-06-04 12:01:50,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48090.1253, threshold: 5.7983)"
